X,Y,tree_density
43.01646022856323,-81.24997029895493,129
43.01691472587224,-81.24997029895493,203
43.017369223181234,-81.24997029895493,338
43.01782372049024,-81.24997029895493,353
43.018278217799235,-81.24997029895493,331
43.01873271510824,-81.24997029895493,372
43.019187212417236,-81.24997029895493,354
43.019641709726244,-81.24997029895493,304
43.02009620703524,-81.24997029895493,247
43.02055070434423,-81.24997029895493,263
43.02100520165324,-81.24997029895493,306
43.02145969896223,-81.24997029895493,316
43.02191419627124,-81.24997029895493,351
43.02236869358023,-81.24997029895493,254
43.02282319088924,-81.24997029895493,285
43.023277688198235,-81.24997029895493,257
43.02373218550724,-81.24997029895493,234
43.024186682816236,-81.24997029895493,309
43.02464118012524,-81.24997029895493,280
43.02509567743424,-81.24997029895493,237
43.02555017474324,-81.24997029895493,236
43.02600467205224,-81.24997029895493,220
43.02645916936123,-81.24997029895493,214
43.02691366667024,-81.24997029895493,234
43.02736816397923,-81.24997029895493,243
43.02782266128824,-81.24997029895493,183
43.028277158597234,-81.24997029895493,206
43.02873165590624,-81.24997029895493,276
43.029186153215235,-81.24997029895493,250
